fileName	gameId	fileId	modId	url
Clean Breton Hunk Companion Lite.esp	100	1000039671	53356	https://www.nexusmods.com/morrowind/mods/53356
Clean Burmecian Race.esp	100	1000002074	42932	https://www.nexusmods.com/morrowind/mods/42932
Clean CM_Sims.esp	100	1000035298	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Cannibals of MorrowindORIGINAL MOD.esp	100	1000021184	47358	https://www.nexusmods.com/morrowind/mods/47358
Clean Children V2.0.esp	100	1000040082	53475	https://www.nexusmods.com/morrowind/mods/53475
Clean Clean Balmora Undercity.esp	100	81681	37899	https://www.nexusmods.com/morrowind/mods/37899
Clean Clean Balmora Undercity.esp	100	82217	37899	https://www.nexusmods.com/morrowind/mods/37899
Clean Clean Balmora Undercity.esp	100	87298	37899	https://www.nexusmods.com/morrowind/mods/37899
Clean Cleansing_Ash_Statues.ESP	100	1000036650	52538	https://www.nexusmods.com/morrowind/mods/52538
Clean Community_Christmas_Cards.esp	100	48482	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Craigor Ebony Blue.esp	100	1000008884	45273	https://www.nexusmods.com/morrowind/mods/45273
Clean CrazyLeveling.esp	100	44816	25670	https://www.nexusmods.com/morrowind/mods/25670
Clean Cyth_Native GahJulan.esp	100	1205	1669	https://www.nexusmods.com/morrowind/mods/1669
Clean DR115_TheDropoff.ESP	100	1000014687	46827	https://www.nexusmods.com/morrowind/mods/46827
Clean DR115_TheDropoff_HlaOadDocks.ESP	100	1000014689	46827	https://www.nexusmods.com/morrowind/mods/46827
Clean Dagothsparty DNGDR.ESP	100	1000005485	44204	https://www.nexusmods.com/morrowind/mods/44204
Clean Dance of the Three-Legged Guar v0pt953.esp	100	1000035628	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Dance of the Three-Legged Guar v0pt953.esp	100	1000035650	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Dance of the Three-Legged Guar v0pt953.esp	100	1000042992	54185	https://www.nexusmods.com/morrowind/mods/54185
Clean Delaf_hidden_home.esp	100	37854	1018	https://www.nexusmods.com/morrowind/mods/1018
Clean Delaf_hidden_home.esp	100	37841	1117	https://www.nexusmods.com/morrowind/mods/1117
Clean Dibella.esp	100	1000042746	52586	https://www.nexusmods.com/morrowind/mods/52586
Clean DoaT.ESP	100	1000042732	54095	https://www.nexusmods.com/morrowind/mods/54095
Clean Dragon Claw Warhammer.V2.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Dragon Claw Warhammer.V2.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Dragon Claw Warhammer.V2.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Dutch cutlass.esp	100	16427	1118	https://www.nexusmods.com/morrowind/mods/1118
Clean Dwarven Swordspear1.5.ESP	100	1000033307	51841	https://www.nexusmods.com/morrowind/mods/51841
Clean Dwemer Bathesphere.esp	100	1118	1550	https://www.nexusmods.com/morrowind/mods/1550
Clean Egal Wie Sword.ESP	100	44113	25376	https://www.nexusmods.com/morrowind/mods/25376
Clean Egyptain Urns.ESP	100	47088	22160	https://www.nexusmods.com/morrowind/mods/22160
Clean Elaninde.High Elf.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Elaninde.High Elf.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Elaninde.High Elf.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean EltonbrandBackdoor.ESP	100	1000010218	45663	https://www.nexusmods.com/morrowind/mods/45663
Clean Elynda'sWinterWear.esp	100	15918	13504	https://www.nexusmods.com/morrowind/mods/13504
Clean Enchanting Papers of Tamriel.ESP	100	1000008275	45045	https://www.nexusmods.com/morrowind/mods/45045
Clean FZ Mudcrab War Pick 1.ESP	100	1000031045	51340	https://www.nexusmods.com/morrowind/mods/51340
Clean Fallen Angels.esp	100	5012	6037	https://www.nexusmods.com/morrowind/mods/6037
Clean Fallen Angels.esp	100	1000042599	52586	https://www.nexusmods.com/morrowind/mods/52586
Clean Fallen Angels.esp	100	1000046449	55019	https://www.nexusmods.com/morrowind/mods/55019
Clean Fargoth Shooting Range v1.20.esp	100	6455	7817	https://www.nexusmods.com/morrowind/mods/7817
Clean Fargoth_Earthly_Delights.ESP	100	1000004584	43938	https://www.nexusmods.com/morrowind/mods/43938
Clean Fargoth_Earthly_Delights.ESP	100	1000016635	47436	https://www.nexusmods.com/morrowind/mods/47436
Clean Fenrya Daedric Revamp_v1.3.esp	100	5867	7282	https://www.nexusmods.com/morrowind/mods/7282
Clean Feyiin's trouble.esp	100	1000035604	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Feyiin's trouble.esp	100	1000035650	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Fief's Guide To Saltrice.esp	100	1000035340	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean Fief's Guide To Saltrice.esp	100	1000035430	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean Fief's Guide To Saltrice.esp	100	1000035430	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean Forever.esp	100	1000046661	55088	https://www.nexusmods.com/morrowind/mods/55088
Clean Forever.esp	100	1000046662	55088	https://www.nexusmods.com/morrowind/mods/55088
Clean FriendlyCultists.ESP	100	1000015517	47096	https://www.nexusmods.com/morrowind/mods/47096
Clean Glass_clymre.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Glass_clymre.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Gloves_4_BB2_Silk_Dresses.esp	100	48429	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Gnisis Shacktown 2.0.esp	100	1000012851	46233	https://www.nexusmods.com/morrowind/mods/46233
Clean Got Milk.esp	100	20260	15259	https://www.nexusmods.com/morrowind/mods/15259
Clean Granny Claus' Christmas Gifts.esp	100	1000034098	52037	https://www.nexusmods.com/morrowind/mods/52037
Clean Green Destiny.esp	100	39507	23274	https://www.nexusmods.com/morrowind/mods/23274
Clean HB_Pack_Zebra_V25.esp	100	1023	1379	https://www.nexusmods.com/morrowind/mods/1379
Clean Hagrnat Eng.esp	100	66995	25930	https://www.nexusmods.com/morrowind/mods/25930
Clean Hagrnat RU.esp	100	66995	25930	https://www.nexusmods.com/morrowind/mods/25930
Clean HeftyStarterDagger1.3.ESP	100	1000018943	48132	https://www.nexusmods.com/morrowind/mods/48132
Clean Histaang Forest V4.esp	100	26602	16327	https://www.nexusmods.com/morrowind/mods/16327
Clean Hostile Attackers High Density 2.esp	100	16901	1336	https://www.nexusmods.com/morrowind/mods/1336
Clean Hostile Attackers Medium density 2.esp	100	16901	1336	https://www.nexusmods.com/morrowind/mods/1336
Clean Hunters rifle v.1.esp	100	1000046049	54910	https://www.nexusmods.com/morrowind/mods/54910
Clean Hunting_mod_v.1.0.esp	100	5010	6035	https://www.nexusmods.com/morrowind/mods/6035
Clean Hunting_mod_v.1.0.esp	100	1000035665	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Hunting_mod_v.1.0.esp	100	1000035689	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Icxth, Morrowind Edition.esp	100	90286	42095	https://www.nexusmods.com/morrowind/mods/42095
Clean Immersive Lich Race v1.1.esp	100	1000033537	51856	https://www.nexusmods.com/morrowind/mods/51856
Clean Inscription 2.0 Beta.esp	100	425	201	https://www.nexusmods.com/morrowind/mods/201
Clean Inscription 2.0.esp	100	450	236	https://www.nexusmods.com/morrowind/mods/236
Clean Inwah's freeware weapons.esp	100	16389	1293	https://www.nexusmods.com/morrowind/mods/1293
Clean Journal - Trebonius.esp	100	1000012160	46085	https://www.nexusmods.com/morrowind/mods/46085
Clean Just Face It v2.0.esp	100	16324	994	https://www.nexusmods.com/morrowind/mods/994
Clean KAGZ EGGZ.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean KAGZ Little Foxes2.esp	100	1000035222	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Kagz Frogz Mod.esp	100	1000016688	47454	https://www.nexusmods.com/morrowind/mods/47454
Clean Kagz Frogz Mod.esp	100	1000018706	48092	https://www.nexusmods.com/morrowind/mods/48092
Clean Kagz Snowman Display.ESP	100	90515	42197	https://www.nexusmods.com/morrowind/mods/42197
Clean Kagz Treez.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Kagz Treez.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Khajiit Speak.ESP	100	1000043246	54199	https://www.nexusmods.com/morrowind/mods/54199
Clean Khajiit Speak.ESP	100	1000044643	54553	https://www.nexusmods.com/morrowind/mods/54553
Clean Kingmaker.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Kynareth.esp	100	1000042745	52586	https://www.nexusmods.com/morrowind/mods/52586
Clean L&L Addon.esp	100	1000034920	52247	https://www.nexusmods.com/morrowind/mods/52247
Clean L&L Addon.esp	100	1000034920	52247	https://www.nexusmods.com/morrowind/mods/52247
Clean L&L Addon.esp	100	1000034920	52247	https://www.nexusmods.com/morrowind/mods/52247
Clean LAL - no exe.esp	100	1000048214	55446	https://www.nexusmods.com/morrowind/mods/55446
Clean LDM - Abolitionists.ESP	100	1000016832	47499	https://www.nexusmods.com/morrowind/mods/47499
Clean LDM - Abolitionists.ESP	100	1000016833	47499	https://www.nexusmods.com/morrowind/mods/47499
Clean Ladies gowns and robes add on.esp	100	1000051403	56220	https://www.nexusmods.com/morrowind/mods/56220
Clean Ladies gowns and robes add on.esp	100	1000051405	56220	https://www.nexusmods.com/morrowind/mods/56220
Clean Lakura Manor.esp	100	5550	6686	https://www.nexusmods.com/morrowind/mods/6686
Clean Long Dresses.esp	100	48432	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Long Dresses.esp	100	1000042764	52586	https://www.nexusmods.com/morrowind/mods/52586
Clean Lore-friendly armor mod.ESP	100	1000011735	46008	https://www.nexusmods.com/morrowind/mods/46008
Clean Lunar.esp	100	1000035609	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Lunar.esp	100	1000035609	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Lunar.esp	100	1000035650	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Lunar.esp	100	1000035650	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean MCFC_1.0.ESP	100	70517	35481	https://www.nexusmods.com/morrowind/mods/35481
Clean MCFC_1.0.esp	100	1000050579	54453	https://www.nexusmods.com/morrowind/mods/54453
Clean MCFC_1.0.esp	100	1000050583	55475	https://www.nexusmods.com/morrowind/mods/55475
Clean MCFC_1.0.esp	100	1000050587	55475	https://www.nexusmods.com/morrowind/mods/55475
Clean Magus Realm Tower V2.esp	100	48418	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Main Quest Overhaul 1.3.ESP	100	1000022852	48807	https://www.nexusmods.com/morrowind/mods/48807
Clean Mara.esp	100	1000042623	52586	https://www.nexusmods.com/morrowind/mods/52586
Clean Meadow_Fae_Companion.esp	100	48474	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Meldors Storage.esp	100	1177	1632	https://www.nexusmods.com/morrowind/mods/1632
Clean Mephala's Skill Restoration.ESP	100	1000025873	47596	https://www.nexusmods.com/morrowind/mods/47596
Clean Mistress Miauraïs Black Domina.esp	100	52925	28849	https://www.nexusmods.com/morrowind/mods/28849
Clean Mistress Miauraïs Black Domina.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Modtown07 Platform PoC.esp	100	12857	12224	https://www.nexusmods.com/morrowind/mods/12224
Clean Mohawks.esp	100	48481	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean More Enemies Beta.esp	100	1370	2158	https://www.nexusmods.com/morrowind/mods/2158
Clean More_Gondoliers.ESP	100	1000004564	43934	https://www.nexusmods.com/morrowind/mods/43934
Clean Morrowash.esp	100	4431	5304	https://www.nexusmods.com/morrowind/mods/5304
Clean Morrowind_Bandits_Unlocked.esp	100	66265	33918	https://www.nexusmods.com/morrowind/mods/33918
Clean Morrowind_Cities_Unlocked.esp	100	66264	33917	https://www.nexusmods.com/morrowind/mods/33917
Clean Morrowind_Cities_Unlocked_BM.esp	100	66264	33917	https://www.nexusmods.com/morrowind/mods/33917
Clean Morrowind_Cities_Unlocked_TB.esp	100	66264	33917	https://www.nexusmods.com/morrowind/mods/33917
Clean Mortis Noctae.esp	100	1000035517	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Mortis Noctae.esp	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Mountable Animal Taster 0.3 Tribunal_VF.esp	100	1000018706	48092	https://www.nexusmods.com/morrowind/mods/48092
Clean My First Job.esp	100	1000035490	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean My First Job.esp	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean NEW_aqs_biomech.esp	100	1000046187	54946	https://www.nexusmods.com/morrowind/mods/54946
Clean NOM_Com_TRmap1beta2.esp	100	30588	19710	https://www.nexusmods.com/morrowind/mods/19710
Clean NaEelrin.esp	100	1000046660	55087	https://www.nexusmods.com/morrowind/mods/55087
Clean Necromancer Quest.esp	100	1000035513	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Necromancer Quest.esp	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Necronomicon.esp	100	1000035415	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean Necronomicon.esp	100	1000035430	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean Nerevar Say Nerevar Again_v1.01.esp	100	1000043929	54446	https://www.nexusmods.com/morrowind/mods/54446
Clean New Vivec Ashmask 1.1.esp	100	1000012742	46207	https://www.nexusmods.com/morrowind/mods/46207
Clean New Vivec Ashmask 1.1.esp	100	1000045153	54553	https://www.nexusmods.com/morrowind/mods/54553
Clean Neyna_la_Contrebandière.esp	100	1000018706	48092	https://www.nexusmods.com/morrowind/mods/48092
Clean Ninja Footsoldier Army 1.2.1.esp	100	64099	33096	https://www.nexusmods.com/morrowind/mods/33096
Clean Nobles Add-on for SPS.ESP	100	44657	19592	https://www.nexusmods.com/morrowind/mods/19592
Clean Nocturne.esp	100	1000007879	44960	https://www.nexusmods.com/morrowind/mods/44960
Clean Oom_Thrones_v2.esp	100	48524	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Oval Rugs 01.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Patch.esp	100	1000055281	57150	https://www.nexusmods.com/morrowind/mods/57150
Clean Patch.esp	100	1000055282	57150	https://www.nexusmods.com/morrowind/mods/57150
Clean Pictured Birthsigns.esp	100	1000035113	52282	https://www.nexusmods.com/morrowind/mods/52282
Clean Pictured Birthsigns.esp	100	1000035129	52282	https://www.nexusmods.com/morrowind/mods/52282
Clean Plumbata2.0.ESP	100	1000033375	51454	https://www.nexusmods.com/morrowind/mods/51454
Clean Portable House 2024 Edition.ESP	100	1000048287	38722	https://www.nexusmods.com/morrowind/mods/38722
Clean RPJ-Seyda_Neen_Demo.esp	100	66266	33919	https://www.nexusmods.com/morrowind/mods/33919
Clean Recruit New Telvanni Councillors.esp	100	1000035541	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Recruit New Telvanni Councillors.esp	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Redoran Vaults Expansion.ESP	100	90280	42089	https://www.nexusmods.com/morrowind/mods/42089
Clean Requiem Sword resource Part 1.esp	100	16422	1076	https://www.nexusmods.com/morrowind/mods/1076
Clean Restored Artifacts.esp	100	1000035568	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Restored Artifacts.esp	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Ring of Obfuscation.esp	100	16316	987	https://www.nexusmods.com/morrowind/mods/987
Clean Ring of Obfuscation.esp	100	1000035628	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Ring of Obfuscation.esp	100	1000035650	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Role-Playing Classes, Stealthy Pack.esp	100	66262	33916	https://www.nexusmods.com/morrowind/mods/33916
Clean Roses_Resource.esp	100	48472	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Royal Chargen.esp	100	1000052017	47874	https://www.nexusmods.com/morrowind/mods/47874
Clean Royal Chargen.esp	100	1000052017	47874	https://www.nexusmods.com/morrowind/mods/47874
Clean Royal Chargen.esp	100	1000042970	54175	https://www.nexusmods.com/morrowind/mods/54175
Clean Royal Chargen.esp	100	1000042970	54175	https://www.nexusmods.com/morrowind/mods/54175
Clean Royal Guard Addons.esp	100	8705	10152	https://www.nexusmods.com/morrowind/mods/10152
Clean SA Caldera House v1.5.ESP	100	1000034035	47039	https://www.nexusmods.com/morrowind/mods/47039
Clean SAC_The_Tall_House.esp	100	18168	14399	https://www.nexusmods.com/morrowind/mods/14399
Clean SCastle_Halvart_Beauty.esp	100	48455	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean SCastle_LoKKen_Patch.esp	100	48455	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean SMWH Tunnel.ESP	100	1000052061	56392	https://www.nexusmods.com/morrowind/mods/56392
Clean SR_Dark_Elves.esp	100	16328	1003	https://www.nexusmods.com/morrowind/mods/1003
Clean SR_Orcs_heads.esp	100	16472	1189	https://www.nexusmods.com/morrowind/mods/1189
Clean SR_headpack_03.esp	100	16419	1065	https://www.nexusmods.com/morrowind/mods/1065
Clean SR_headpack_2.esp	100	16331	1006	https://www.nexusmods.com/morrowind/mods/1006
Clean SR_heads_01.esp	100	16330	1005	https://www.nexusmods.com/morrowind/mods/1005
Clean SR_high_elves.esp	100	16329	1002	https://www.nexusmods.com/morrowind/mods/1002
Clean SavantArmorQuestUpgradePatch2.2ato3.1.esp	100	447	232	https://www.nexusmods.com/morrowind/mods/232
Clean SavantArmorQuestV3.1.esp	100	447	232	https://www.nexusmods.com/morrowind/mods/232
Clean Secret Bridge.esp	100	39547	23292	https://www.nexusmods.com/morrowind/mods/23292
Clean Sexy_Black_Collar_Dress_v.1a.esp	100	48439	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean ShittyTeslorePlugin.ESP	100	1000000337	42497	https://www.nexusmods.com/morrowind/mods/42497
Clean Sign_of_the_Fatigued.esp	100	1000016893	47513	https://www.nexusmods.com/morrowind/mods/47513
Clean Slothsiem Lodge.ESP	100	17344	13028	https://www.nexusmods.com/morrowind/mods/13028
Clean Smithy_Inn.ESP	100	1000035615	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Smithy_Inn.ESP	100	1000035650	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Solstheim_Castle_v1.1.esp	100	48455	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean SoulCal.esp	100	16441	1122	https://www.nexusmods.com/morrowind/mods/1122
Clean Staves from Cyrodiil.esp	100	39325	23195	https://www.nexusmods.com/morrowind/mods/23195
Clean Staves from Cyrodiil.esp	100	1000035261	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Staves from Cyrodiil.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Staves from Cyrodiil.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Staves from Cyrodiil.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Staves from Cyrodiil.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Staves from Cyrodiil.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Staves from Cyrodiil.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Suran Extended.esp	100	16464	1048	https://www.nexusmods.com/morrowind/mods/1048
Clean TG's Nord Ceremonial Armor V1.esp	100	6460	7826	https://www.nexusmods.com/morrowind/mods/7826
Clean Tales of Seyda Neen.esp	100	48669	27222	https://www.nexusmods.com/morrowind/mods/27222
Clean Tales of Seyda Neen.esp	100	1000034779	48683	https://www.nexusmods.com/morrowind/mods/48683
Clean Tales of Seyda Neen.esp	100	1000035497	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Tales of Seyda Neen.esp	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean Tales of Seyda Neen.esp	100	1000051372	56220	https://www.nexusmods.com/morrowind/mods/56220
Clean Temple Service Refusal.ESP	100	1000028060	49528	https://www.nexusmods.com/morrowind/mods/49528
Clean Temple Service Refusal.ESP	100	1000028060	49528	https://www.nexusmods.com/morrowind/mods/49528
Clean Temple Service Refusal.ESP	100	1000044645	54553	https://www.nexusmods.com/morrowind/mods/54553
Clean The Badass Birthsign.ESP	100	1000001330	42750	https://www.nexusmods.com/morrowind/mods/42750
Clean The Great Master Neloth.ESP	100	1000022815	49268	https://www.nexusmods.com/morrowind/mods/49268
Clean The Great Master Neloth.ESP	100	1000044646	54553	https://www.nexusmods.com/morrowind/mods/54553
Clean The Lost Artifacts of Morrowind.esm	100	1000035568	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean The Lost Artifacts of Morrowind.esm	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean The Lost Artifacts of Morrowind.esp	100	1000035568	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean The Lost Artifacts of Morrowind.esp	100	1000035678	52318	https://www.nexusmods.com/morrowind/mods/52318
Clean The Mortal Life of Vivec - OP Version.esp	100	1000035353	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean The Mortal Life of Vivec - OP Version.esp	100	1000035430	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean The Mortal Life of Vivec - OP Version.esp	100	1000035430	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean The Mortal Life of Vivec.esp	100	5549	6685	https://www.nexusmods.com/morrowind/mods/6685
Clean The_inwah's weapon pack1.esp	100	16390	1211	https://www.nexusmods.com/morrowind/mods/1211
Clean To Serve Sithis_.esp	100	1000008009	45005	https://www.nexusmods.com/morrowind/mods/45005
Clean To Serve Sithis_.esp	100	1000012984	45919	https://www.nexusmods.com/morrowind/mods/45919
Clean To Serve Sithis_.esp	100	1000021842	48874	https://www.nexusmods.com/morrowind/mods/48874
Clean To Serve Sithis_.esp	100	1000035807	48874	https://www.nexusmods.com/morrowind/mods/48874
Clean Transparent Red Glass Weapons and Sheilds.esp	100	48528	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean UMPP-fixes-BTB-v2.esp	100	1000000579	40947	https://www.nexusmods.com/morrowind/mods/40947
Clean UMPP-fixes-v2.esp	100	1000000579	40947	https://www.nexusmods.com/morrowind/mods/40947
Clean Unnamed Mod Version 13.esp	100	60615	31106	https://www.nexusmods.com/morrowind/mods/31106
Clean VIBRANT TREES 1.0.esp	100	1000003774	43591	https://www.nexusmods.com/morrowind/mods/43591
Clean VIBRANT TREES 1.0.esp	100	1000003775	43631	https://www.nexusmods.com/morrowind/mods/43631
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean VIBRANT TREES 1.0.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Venom_Rose_BBClothing.esp	100	48447	27167	https://www.nexusmods.com/morrowind/mods/27167
Clean Vernheim.esp	100	1000014323	46683	https://www.nexusmods.com/morrowind/mods/46683
Clean Vivec Cottage.esp	100	1000051159	56167	https://www.nexusmods.com/morrowind/mods/56167
Clean Water Nymph race.esp	100	1000018706	48092	https://www.nexusmods.com/morrowind/mods/48092
Clean Weapon Pak K3DG.esp	100	16388	227	https://www.nexusmods.com/morrowind/mods/227
Clean Weapon Sheaths Ultimate-GS edition.esp	100	19443	14894	https://www.nexusmods.com/morrowind/mods/14894
Clean Webspinner_Rewards.ESP	100	1000005769	44289	https://www.nexusmods.com/morrowind/mods/44289
Clean Weird Sword.v2.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Weird Sword.v2.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean Wooden longbows V2.0.esp	100	16286	955	https://www.nexusmods.com/morrowind/mods/955
Clean Wooden longbows V2.0.esp	100	16323	982	https://www.nexusmods.com/morrowind/mods/982
Clean Zaltans Advanced Companions Alpha.esp	100	18019	14234	https://www.nexusmods.com/morrowind/mods/14234
Clean Zeddy's Dwarven Reaper Pelagiad.ESP	100	1000026865	50258	https://www.nexusmods.com/morrowind/mods/50258
Clean Zeddy's Iron Dart.ESP	100	1000044553	54618	https://www.nexusmods.com/morrowind/mods/54618
Clean Zeddy's Mini Crossbow REDUX.ESP	100	1000028935	50672	https://www.nexusmods.com/morrowind/mods/50672
Clean Zeddy's New Crossbow.ESP	100	1000028220	50505	https://www.nexusmods.com/morrowind/mods/50505
Clean Zeddy's Rusty Jambiya.ESP	100	1000044510	54599	https://www.nexusmods.com/morrowind/mods/54599
Clean Zeddy's Toothpick Sword 1.50.ESP	100	1000028156	50456	https://www.nexusmods.com/morrowind/mods/50456
Clean Zinky's Weapons 1.5.ESP	100	1000021956	49029	https://www.nexusmods.com/morrowind/mods/49029
Clean alu.ESP	100	75317	37051	https://www.nexusmods.com/morrowind/mods/37051
Clean asian village  ver.1.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean asian village  ver.1.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean asian village  ver.1.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean asian village  ver.1.esp	100	1000035852	52283	https://www.nexusmods.com/morrowind/mods/52283
Clean bluemushroomflora.ESP	100	1000006511	44448	https://www.nexusmods.com/morrowind/mods/44448
Clean calling cards.ESP	100	58921	31268	https://www.nexusmods.com/morrowind/mods/31268
Clean chapelsv2.esp	100	1000051375	56223	https://www.nexusmods.com/morrowind/mods/56223
Clean dark molag mar.ESP	100	61730	32101	https://www.nexusmods.com/morrowind/mods/32101
Clean dualWeaponUnquiper.esp	100	4656	5583	https://www.nexusmods.com/morrowind/mods/5583
Clean expanded wolfen castle- version 1.0.esp	100	16928	969	https://www.nexusmods.com/morrowind/mods/969
Clean fblade.ESP	100	61990	32196	https://www.nexusmods.com/morrowind/mods/32196
Clean fingleam.ESP	100	1000014063	45653	https://www.nexusmods.com/morrowind/mods/45653
Clean jac_bearcub.ESP	100	1000004824	44002	https://www.nexusmods.com/morrowind/mods/44002
Clean jac_mtwrits.esp	100	1000004827	44003	https://www.nexusmods.com/morrowind/mods/44003
Clean linkingbooks.ESP	100	1000035380	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean linkingbooks.ESP	100	1000035430	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean linkingbooks.ESP	100	1000035430	52309	https://www.nexusmods.com/morrowind/mods/52309
Clean lore race names.ESP	100	1000014061	46557	https://www.nexusmods.com/morrowind/mods/46557
